	chrom_region	start_region	end_region	region_number	chrom_gene	start_gene	end_gene	gene_name	gene_number	distance
46825	chr12	1969903	1970403	312586	chr12	1970786	2697950	CACNA1C	1260	883
47006	chr12	4273485	4273985	313224	chr12	4273762	4305353	CCND2	1261	277
47007	chr12	4274250	4274750	313225	chr12	4273762	4305353	CCND2	1261	488
47050	chr12	4648843	4649343	313317	chr12	4649095	4694317	NDUFA9	1262	252
47051	chr12	4649437	4649937	313318	chr12	4649095	4694317	NDUFA9	1262	342
47087	chr12	6199508	6200008	313555	chr12	6199715	6238271	CD9	1264	207
47088	chr12	6200136	6200636	313556	chr12	6199715	6238271	CD9	1264	421
47118	chr12	6873196	6873696	313778	chr12	6873569	6914241	LRRC23	1265	373
47119	chr12	6873715	6874215	313779	chr12	6873569	6914241	LRRC23	1265	146
47140	chr12	7129417	7129917	313846	chr12	7129698	7158945	CLSTN3	1267	281
47141	chr12	7130107	7130607	313847	chr12	7129698	7158945	CLSTN3	1267	409
47150	chr12	8179994	8180494	313950	chr12	8180209	8216151	FAM66C	1269	215
47152	chr12	8949507	8950007	314020	chr12	8950044	9010760	KLRG1	1270	537
47153	chr12	8950167	8950667	314021	chr12	8950044	9010760	KLRG1	1270	123
47172	chr12	12660166	12660666	314478	chr12	12660890	12696207	GPR19	1276	724
47188	chr12	12725266	12725766	314513	chr12	12725917	12829975	APOLD1	1277	651
47189	chr12	12726711	12727211	314514	chr12	12725917	12829975	APOLD1	1277	794
47220	chr12	15321773	15322273	314992	chr12	15322508	15598331	PTPRO	1278	735
47221	chr12	15322588	15323088	314993	chr12	15322508	15598331	PTPRO	1278	80
47222	chr12	15323380	15323880	314994	chr12	15322508	15598331	PTPRO	1278	872
47383	chr12	21437007	21437507	315747	chr12	21437615	21471250	PYROXD1	1281	608
47384	chr12	21437555	21438055	315748	chr12	21437615	21471250	PYROXD1	1281	60
47385	chr12	21438093	21438593	315749	chr12	21437615	21471250	PYROXD1	1281	478
47407	chr12	26119368	26119868	316467	chr12	26120030	26125037	BHLHE41	1284	662
47413	chr12	26335631	26336131	316500	chr12	26335352	26833194	ITPR2	1285	279
47508	chr12	27332649	27333149	316645	chr12	27332854	27425289	ARNTL2	1287	205
47509	chr12	27333453	27333953	316646	chr12	27332854	27425289	ARNTL2	1287	599
47515	chr12	27779317	27779817	316718	chr12	27780048	27803040	KLHL42	1288	731
47516	chr12	27779962	27780462	316719	chr12	27780048	27803040	KLHL42	1288	86
47517	chr12	27780585	27781085	316720	chr12	27780048	27803040	KLHL42	1288	537
47522	chr12	29148399	29148899	316873	chr12	29149103	29340980	FAR2	1289	704
47523	chr12	29149006	29149506	316874	chr12	29149103	29340980	FAR2	1289	97
47524	chr12	29149602	29150102	316875	chr12	29149103	29340980	FAR2	1289	499
47635	chr12	40692140	40692640	317835	chr12	40692439	41072415	CNTN1	1292	299
47636	chr12	40692641	40693141	317836	chr12	40692439	41072415	CNTN1	1292	202
47690	chr12	42238112	42238612	318121	chr12	42238447	42459715	PPHLN1	1294	335
47691	chr12	42239095	42239595	318122	chr12	42238447	42459715	PPHLN1	1294	648
47716	chr12	43835280	43835780	318313	chr12	43835967	44389762	TMEM117	1295	687
47717	chr12	43835819	43836319	318314	chr12	43835967	44389762	TMEM117	1295	148
47718	chr12	43836522	43837022	318315	chr12	43835967	44389762	TMEM117	1295	555
47797	chr12	44507412	44507912	318407	chr12	44508275	44921848	NELL2	1296	863
47880	chr12	45728723	45729223	318586	chr12	45729706	45908040	ARID2	1297	983
47881	chr12	45729410	45729910	318587	chr12	45729706	45908040	ARID2	1297	296
47882	chr12	45730498	45730998	318588	chr12	45729706	45908040	ARID2	1297	792
47900	chr12	47660622	47661122	318799	chr12	47661249	47706030	RPAP3	1298	627
47901	chr12	47661366	47661866	318800	chr12	47661249	47706030	RPAP3	1298	117
47910	chr12	48042893	48043393	318913	chr12	48042897	48106079	SENP1	1299	4
47920	chr12	48813828	48814328	318999	chr12	48813794	48828941	CACNB3	1300	34
47921	chr12	48814523	48815023	319000	chr12	48813794	48828941	CACNB3	1300	729
47934	chr12	49095583	49096083	319119	chr12	49096551	49110900	LMBR1L	1301	968
47935	chr12	49096667	49097167	319120	chr12	49096551	49110900	LMBR1L	1301	116
47936	chr12	49097287	49097787	319121	chr12	49096551	49110900	LMBR1L	1301	736
47945	chr12	49127382	49127882	319132	chr12	49127782	49131397	TUBA1B	1302	400
47950	chr12	49183818	49184318	319147	chr12	49184795	49189080	TUBA1A	1303	977
47951	chr12	49184516	49185016	319148	chr12	49184795	49189080	TUBA1A	1303	279
47952	chr12	49185463	49185963	319149	chr12	49184795	49189080	TUBA1A	1303	668
47956	chr12	49188345	49188845	319152	chr12	49188736	49274603	TUBA1C	1304	391
47958	chr12	49188939	49189439	319153	chr12	49188736	49274603	TUBA1C	1304	203
47960	chr12	49189701	49190201	319154	chr12	49188736	49274603	TUBA1C	1304	965
48002	chr12	50057315	50057815	319426	chr12	50057548	50083611	ASIC1	1305	233
48003	chr12	50057933	50058433	319427	chr12	50057548	50083611	ASIC1	1305	385
48004	chr12	50058445	50058945	319428	chr12	50057548	50083611	ASIC1	1305	897
48019	chr12	50111617	50112117	319463	chr12	50112197	50165618	AC074032.1	1306	580
48020	chr12	50112157	50112657	319464	chr12	50112197	50165618	AC074032.1	1306	40
48029	chr12	50175371	50175871	319474	chr12	50175788	50283546	LIMA1	1307	417
48064	chr12	51391176	51391676	319699	chr12	51391317	51515763	SLC4A8	1309	141
48065	chr12	51391699	51392199	319700	chr12	51391317	51515763	SLC4A8	1309	382
48088	chr12	51951216	51951716	319816	chr12	51951699	51997078	ACVR1B	1310	483
48089	chr12	51951810	51952310	319817	chr12	51951699	51997078	ACVR1B	1310	111
48090	chr12	51952607	51953107	319818	chr12	51951699	51997078	ACVR1B	1310	908
48104	chr12	52022997	52023497	319846	chr12	52022832	52059507	NR4A1	1311	165
48105	chr12	52023588	52024088	319847	chr12	52022832	52059507	NR4A1	1311	756
48148	chr12	55724556	55725056	320718	chr12	55725323	55729707	CD63	1313	767
48149	chr12	55725491	55725991	320719	chr12	55725323	55729707	CD63	1313	168
48150	chr12	55726174	55726674	320720	chr12	55725323	55729707	CD63	1313	851
48165	chr12	55972915	55973415	320774	chr12	55973913	55996683	RAB5B	1315	998
48166	chr12	55973732	55974232	320775	chr12	55973913	55996683	RAB5B	1315	181
48167	chr12	55974424	55974924	320776	chr12	55973913	55996683	RAB5B	1315	511
48172	chr12	56007161	56007661	320782	chr12	56007659	56038435	IKZF4	1316	498
48173	chr12	56007770	56008270	320783	chr12	56007659	56038435	IKZF4	1316	111
48183	chr12	56521560	56522060	320907	chr12	56521820	56596193	RBMS2	1318	260
48184	chr12	56522300	56522800	320908	chr12	56521820	56596193	RBMS2	1318	480
48194	chr12	59595030	59595530	321569	chr12	59596029	59789855	SLC16A7	1319	999
48195	chr12	59595915	59596415	321570	chr12	59596029	59789855	SLC16A7	1319	114
48196	chr12	59596812	59597312	321571	chr12	59596029	59789855	SLC16A7	1319	783
48212	chr12	62465818	62466318	321745	chr12	62466817	62600476	MON2	1320	999
48213	chr12	62466524	62467024	321746	chr12	62466817	62600476	MON2	1320	293
48214	chr12	62467196	62467696	321747	chr12	62466817	62600476	MON2	1320	379
48236	chr12	64038666	64039166	321982	chr12	64038562	64097618	AC020611.2	1322	104
48237	chr12	64039316	64039816	321983	chr12	64038562	64097618	AC020611.2	1322	754
48275	chr12	66301694	66302194	322349	chr12	66302545	66347645	HELB	1324	851
48276	chr12	66302240	66302740	322350	chr12	66302545	66347645	HELB	1324	305
48277	chr12	66302802	66303302	322351	chr12	66302545	66347645	HELB	1324	257
48459	chr12	70243143	70243643	322976	chr12	70242994	70354993	CNOT2	1327	149
48460	chr12	70243897	70244397	322977	chr12	70242994	70354993	CNOT2	1327	903
48500	chr12	76763365	76763865	323666	chr12	76763588	76853696	ZDHHC17	1331	223
48501	chr12	76763932	76764432	323667	chr12	76763588	76853696	ZDHHC17	1331	344
48511	chr12	78863716	78864216	324094	chr12	78863993	79452008	SYT1	1332	277
48512	chr12	78864402	78864902	324095	chr12	78863993	79452008	SYT1	1332	409
48513	chr12	78864938	78865438	324096	chr12	78863993	79452008	SYT1	1332	945
48619	chr12	81257841	81258341	324420	chr12	81257975	81759553	PPFIA2	1333	134
48715	chr12	85036099	85036599	324896	chr12	85036314	85264457	LRRIQ1	1335	215
48716	chr12	85036670	85037170	324897	chr12	85036314	85264457	LRRIQ1	1335	356
48733	chr12	85955035	85955535	324981	chr12	85955666	86838904	MGAT4C	1336	631
48734	chr12	85956007	85956507	324982	chr12	85955666	86838904	MGAT4C	1336	341
48831	chr12	89524616	89525116	325388	chr12	89524594	89548005	POC1B-AS1	1338	22
48832	chr12	89525162	89525662	325389	chr12	89524594	89548005	POC1B-AS1	1338	568
48839	chr12	89588326	89588826	325400	chr12	89588049	89709300	ATP2B1	1339	277
48863	chr12	94148198	94148698	326212	chr12	94148577	94307675	PLXNC1	1340	379
48864	chr12	94148900	94149400	326213	chr12	94148577	94307675	PLXNC1	1340	323
48988	chr12	96488697	96489197	326679	chr12	96489571	96875555	CFAP54	1345	874
48989	chr12	96489300	96489800	326680	chr12	96489571	96875555	CFAP54	1345	271
49023	chr12	100199539	100200039	327291	chr12	100199122	100241865	ACTR6	1346	417
49028	chr12	100572753	100573253	327362	chr12	100573683	100628288	GAS2L3	1347	930
49029	chr12	100573376	100573876	327363	chr12	100573683	100628288	GAS2L3	1347	307
49030	chr12	100574160	100574660	327364	chr12	100573683	100628288	GAS2L3	1347	477
49041	chr12	100717129	100717629	327394	chr12	100717526	101128641	ANO4	1348	397
49042	chr12	100718031	100718531	327395	chr12	100717526	101128641	ANO4	1348	505
49099	chr12	101696558	101697058	327503	chr12	101696947	101744140	CHPT1	1349	389
49100	chr12	101697077	101697577	327504	chr12	101696947	101744140	CHPT1	1349	130
49101	chr12	101697647	101698147	327505	chr12	101696947	101744140	CHPT1	1349	700
49110	chr12	102957385	102957885	327643	chr12	102957674	102960513	ASCL1	1350	289
49111	chr12	102958146	102958646	327644	chr12	102957674	102960513	ASCL1	1350	472
49116	chr12	103965559	103966059	327844	chr12	103965822	103988874	TDG	1351	263
49117	chr12	103966149	103966649	327845	chr12	103965822	103988874	TDG	1351	327
49118	chr12	103966652	103967152	327846	chr12	103965822	103988874	TDG	1351	830
49120	chr12	104456016	104456516	327922	chr12	104455295	104762014	CHST11	1352	721
49285	chr12	105018912	105019412	328122	chr12	105019784	105107643	ALDH1L2	1353	872
49299	chr12	105106736	105107236	328135	chr12	105107324	105169134	WASHC4	1354	588
49301	chr12	105107449	105107949	328136	chr12	105107324	105169134	WASHC4	1354	125
49344	chr12	106582079	106582579	328414	chr12	106582907	106762803	RFX4	1356	828
49345	chr12	106582626	106583126	328415	chr12	106582907	106762803	RFX4	1356	281
49346	chr12	106583619	106584119	328416	chr12	106582907	106762803	RFX4	1356	712
49397	chr12	106954876	106955376	328503	chr12	106955719	106978778	TMEM263	1357	843
49398	chr12	106955439	106955939	328504	chr12	106955719	106978778	TMEM263	1357	280
49399	chr12	106955981	106956481	328505	chr12	106955719	106978778	TMEM263	1357	262
49400	chr12	106956532	106957032	328506	chr12	106955719	106978778	TMEM263	1357	813
49413	chr12	110280271	110280771	329287	chr12	110280756	110351093	ATP2A2	1359	485
49414	chr12	110280870	110281370	329288	chr12	110280756	110351093	ATP2A2	1359	114
49415	chr12	110281684	110282184	329289	chr12	110280756	110351093	ATP2A2	1359	928
49428	chr12	111642305	111642805	329689	chr12	111642146	111685956	BRAP	1360	159
49429	chr12	111642972	111643472	329690	chr12	111642146	111685956	BRAP	1360	826
49441	chr12	113056456	113056956	329933	chr12	113056709	113098028	DTX1	1362	253
49442	chr12	113057106	113057606	329934	chr12	113056709	113098028	DTX1	1362	397
49467	chr12	116910703	116911203	330741	chr12	116910950	117031148	FBXW8	1363	247
49468	chr12	116911416	116911916	330742	chr12	116910950	117031148	FBXW8	1363	466
49570	chr12	118150581	118151081	330970	chr12	118149801	118372907	TAOK3	1365	780
49596	chr12	118980605	118981105	331105	chr12	118981541	119163051	SRRM4	1366	936
49597	chr12	118981183	118981683	331106	chr12	118981541	119163051	SRRM4	1366	358
49598	chr12	118982263	118982763	331107	chr12	118981541	119163051	SRRM4	1366	722
49638	chr12	120686690	120687190	331455	chr12	120687149	120701859	MLEC	1367	459
49639	chr12	120687309	120687809	331456	chr12	120687149	120701859	MLEC	1367	160
49640	chr12	120687851	120688351	331457	chr12	120687149	120701859	MLEC	1367	702
49644	chr12	121803751	121804251	331704	chr12	121804180	121832584	SETD1B	1368	429
49645	chr12	121804391	121804891	331705	chr12	121804180	121832584	SETD1B	1368	211
49658	chr12	122077776	122078276	331771	chr12	122078756	122147344	MLXIP	1369	980
49659	chr12	122078421	122078921	331772	chr12	122078756	122147344	MLXIP	1369	335
49660	chr12	122079095	122079595	331773	chr12	122078756	122147344	MLXIP	1369	339
49661	chr12	122079745	122080245	331774	chr12	122078756	122147344	MLXIP	1369	989
49687	chr12	122834224	122834724	331901	chr12	122834453	122862961	HIP1R	1370	229
49688	chr12	122834809	122835309	331902	chr12	122834453	122862961	HIP1R	1370	356
49689	chr12	122835347	122835847	331903	chr12	122834453	122862961	HIP1R	1370	894
49717	chr12	123232982	123233482	332071	chr12	123233436	123257960	C12orf65	1371	454
49718	chr12	123233832	123234332	332072	chr12	123233436	123257960	C12orf65	1371	396
49728	chr12	123584240	123584740	332153	chr12	123584533	123598582	TMED2	1372	293
49729	chr12	123584839	123585339	332154	chr12	123584533	123598582	TMED2	1372	306
49731	chr12	123632874	123633374	332163	chr12	123633739	123662604	GTF2H3	1373	865
49732	chr12	123633534	123634034	332164	chr12	123633739	123662604	GTF2H3	1373	205
49746	chr12	123761812	123762312	332196	chr12	123762188	123936206	DNAH10	1374	376
49747	chr12	123762341	123762841	332197	chr12	123762188	123936206	DNAH10	1374	153
49748	chr12	123763083	123763583	332198	chr12	123762188	123936206	DNAH10	1374	895
49784	chr12	125186060	125186560	332831	chr12	125186836	125662377	TMEM132B	1375	776
49785	chr12	125186797	125187297	332832	chr12	125186836	125662377	TMEM132B	1375	39
49786	chr12	125187497	125187997	332833	chr12	125186836	125662377	TMEM132B	1375	661
50113	chr12	131894170	131894670	334287	chr12	131894622	131923150	ULK1	1377	452
50114	chr12	131894673	131895173	334288	chr12	131894622	131923150	ULK1	1377	51
50138	chr12	132724707	132725207	334579	chr12	132725503	132761832	ANKLE2	1378	796
50144	chr12	132985557	132986057	334609	chr12	132986365	133032952	ZNF26	1379	808
50145	chr12	132986083	132986583	334610	chr12	132986365	133032952	ZNF26	1379	282
50146	chr12	132986685	132987185	334611	chr12	132986365	133032952	ZNF26	1379	320
50147	chr12	133036589	133037089	334612	chr12	133037292	133063304	ZNF84	1380	703
50148	chr12	133037121	133037621	334613	chr12	133037292	133063304	ZNF84	1380	171
50149	chr12	133037676	133038176	334614	chr12	133037292	133063304	ZNF84	1380	384
50150	chr12	133038214	133038714	334615	chr12	133037292	133063304	ZNF84	1380	922
50155	chr13	19957860	19958360	334679	chr13	19958670	20091829	ZMYM2	1381	810
50156	chr13	19958378	19958878	334680	chr13	19958670	20091829	ZMYM2	1381	292
50157	chr13	19959172	19959672	334681	chr13	19958670	20091829	ZMYM2	1381	502
50185	chr13	21670153	21670653	334951	chr13	21671073	21704498	FGF9	1383	920
50186	chr13	21670809	21671309	334952	chr13	21671073	21704498	FGF9	1383	264
50187	chr13	21671423	21671923	334953	chr13	21671073	21704498	FGF9	1383	350
50201	chr13	23979475	23979975	335321	chr13	23979805	24307074	SPATA13	1384	330
50202	chr13	23979475	23979975	335321	chr13	23979805	24307074	SPATA13	1385	330
50203	chr13	23980047	23980547	335322	chr13	23979805	24307074	SPATA13	1384	242
50204	chr13	23980047	23980547	335322	chr13	23979805	24307074	SPATA13	1385	242
50497	chr13	28137911	28138411	336100	chr13	28138506	28295335	PAN3	1389	595
50498	chr13	28138459	28138959	336101	chr13	28138506	28295335	PAN3	1389	47
50499	chr13	28139061	28139561	336102	chr13	28138506	28295335	PAN3	1389	555
50512	chr13	29765008	29765508	336284	chr13	29764371	29850617	UBL3	1390	637
50532	chr13	30616818	30617318	336445	chr13	30617693	30660770	USPL1	1391	875
50533	chr13	30617447	30617947	336446	chr13	30617693	30660770	USPL1	1391	246
50534	chr13	30618239	30618739	336447	chr13	30617693	30660770	USPL1	1391	546
50540	chr13	31134334	31134834	336625	chr13	31134973	31162388	HSPH1	1392	639
50541	chr13	31134981	31135481	336626	chr13	31134973	31162388	HSPH1	1392	8
50542	chr13	31135631	31136131	336627	chr13	31134973	31162388	HSPH1	1392	658
50565	chr13	31845798	31846298	336724	chr13	31846713	32299125	FRY	1393	915
50566	chr13	31846413	31846913	336725	chr13	31846713	32299125	FRY	1393	300
50567	chr13	31847021	31847521	336726	chr13	31846713	32299125	FRY	1393	308
50660	chr13	32586150	32586650	336854	chr13	32586452	32778019	PDS5B	1394	302
50661	chr13	32586863	32587363	336855	chr13	32586452	32778019	PDS5B	1394	411
50662	chr13	32587387	32587887	336856	chr13	32586452	32778019	PDS5B	1394	935
50766	chr13	33817844	33818344	337100	chr13	33818069	33966558	RFC3	1396	225
50767	chr13	33818415	33818915	337101	chr13	33818069	33966558	RFC3	1396	346
50796	chr13	35768333	35768833	337412	chr13	35768652	36131306	DCLK1	1397	319
50981	chr13	36998479	36998979	337702	chr13	36998816	37009614	EXOSC8	1399	337
50983	chr13	36999126	36999626	337703	chr13	36998816	37009614	EXOSC8	1399	310
50985	chr13	36999712	37000212	337704	chr13	36998816	37009614	EXOSC8	1399	896
50995	chr13	39655414	39655914	338043	chr13	39655627	39791665	COG6	1401	213
50996	chr13	39655973	39656473	338044	chr13	39655627	39791665	COG6	1401	346
51017	chr13	42271589	42272089	338405	chr13	42272152	42323261	AKAP11	1402	563
51018	chr13	42272091	42272591	338406	chr13	42272152	42323261	AKAP11	1402	61
51028	chr13	43022783	43023283	338525	chr13	43023203	43114213	DNAJC15	1403	420
51029	chr13	43023340	43023840	338526	chr13	43023203	43114213	DNAJC15	1403	137
51030	chr13	43023991	43024491	338527	chr13	43023203	43114213	DNAJC15	1403	788
51047	chr13	46126505	46127005	339296	chr13	46125920	46211871	LCP1	1404	585
51089	chr13	48231759	48232259	339541	chr13	48232612	48270357	ITM2B	1406	853
51090	chr13	48232296	48232796	339542	chr13	48232612	48270357	ITM2B	1406	316
51091	chr13	48232925	48233425	339543	chr13	48232612	48270357	ITM2B	1406	313
51092	chr13	48233582	48234082	339544	chr13	48232612	48270357	ITM2B	1406	970
51104	chr13	49443883	49444383	339684	chr13	49444374	49495003	SETDB2	1407	491
51105	chr13	49444386	49444886	339685	chr13	49444374	49495003	SETDB2	1407	12
51106	chr13	49444911	49445411	339686	chr13	49444374	49495003	SETDB2	1407	537
51143	chr13	52651833	52652333	340297	chr13	52652709	52700909	SUGT1	1410	876
51144	chr13	52652480	52652980	340298	chr13	52652709	52700909	SUGT1	1410	229
51145	chr13	52653332	52653832	340299	chr13	52652709	52700909	SUGT1	1410	623
51152	chr13	57631084	57631584	340813	chr13	57631744	57729311	PCDH17	1411	660
51153	chr13	57631812	57632312	340814	chr13	57631744	57729311	PCDH17	1411	68
51154	chr13	57632447	57632947	340815	chr13	57631744	57729311	PCDH17	1411	703
51380	chr13	69700910	69701410	341963	chr13	69700594	70108493	KLHL1	1413	316
51411	chr13	73686056	73686556	342348	chr13	73686089	73995056	KLF12	1415	33
51412	chr13	73686573	73687073	342349	chr13	73686089	73995056	KLF12	1415	484
51561	chr13	79480992	79481492	343228	chr13	79481124	79556075	NDFIP2	1418	132
